"","x1","x2"
"883",1134,0.000576587451939006
"884",1133,0.00058560150264112
"885",1132,0.000594709316967979
"886",1131,0.000603910792704081
"887",1130,0.000613205799449229
"888",1129,0.000617838924490117
"889",1128,0.000622496562990863
"890",1127,0.00062717869777962
"891",1126,0.00063188530944807
"892",1125,0.000636616376330943
"893",1124,0.000635408196211685
"894",1123,0.000634201436309985
"895",1122,0.000632996097246519
"896",1121,0.00063179217963492
"897",1120,0.000630589684081794
"898",1119,0.000623404607077818
"899",1118,0.000616270869259374
"900",1117,0.000609188585853433
"901",1116,0.000602157863163001
"902",1115,0.000595178798648743
"903",1114,0.000586143956361918
"904",1113,0.000577207603035872
"905",1112,0.000568369752242394
"906",1111,0.000559630384505713
"907",1110,0.000550989447998
